[11:15:52] [main/INFO]: ModLauncher running: args [--username, Casmin7, --version, forge-43.2.6, --gameDir, D:\Games\Mc\Instances\Starlight Society, --assetsDir, D:\Games\Mc\Install\assets, --assetIndex, 1.19, --uuid, 82f7ff2fdabd4b699217fbbd8d63ccff, --accessToken, ????????, --clientId, Y2IxMmNmNWYtOGZiNS00ZDYyLTg1NTgtM2E3MDIxMzRlNGZi, --xuid, 2535466807799235, --userType, msa, --versionType, release, --width, 1024, --height, 768, --launchTarget, forgeclient, --fml.forgeVersion, 43.2.6, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[11:15:52] [main/INFO]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.3 by Microsoft; OS Windows 10 arch amd64 version 10.0
[11:15:57] [main/INFO]: Found mod file expandability-forge-7.0.0.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@5bcb04cb
[11:15:57] [main/INFO]: Found mod file MixinExtras-0.2.0-beta.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@5bcb04cb
[11:15:57] [main/INFO]: Found mod file Registrate-MC1.19-1.1.5.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@5bcb04cb
[11:15:57] [main/INFO]: Found mod file kfflang-3.10.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@5bcb04cb
[11:15:57] [main/INFO]: Found mod file spectrelib-forge-0.10.0+1.19.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@5bcb04cb
[11:15:59] [main/ERROR]: Mixin config dynamiclightsreforged.mixins.json does not specify "minVersion" property
[11:15:59] [main/INFO]: Compatibility level set to JAVA_17
[11:15:59] [main/ERROR]: Mixin config ad_astra_giselle_addon.mixin.common.json does not specify "minVersion" property
[11:15:59] [main/ERROR]: Mixin config ad_astra_giselle_addon.mixin.client.json does not specify "minVersion" property
[11:15:59] [main/ERROR]: Mixin config ad_astra_giselle_addon.mixin.forge.common.json does not specify "minVersion" property
[11:15:59] [main/ERROR]: Mixin config ad_astra_giselle_addon.mixin.forge.client.json does not specify "minVersion" property
[11:15:59] [main/ERROR]: Mixin config mixins.oculus.compat.sodium.json does not specify "minVersion" property
[11:15:59] [main/INFO]: Successfully loaded Mixin Connector [shetiphian.core.mixins.MixinConnector]
[11:15:59] [main/INFO]: Launching target 'forgeclient' with arguments [--version, forge-43.2.6, --gameDir, D:\Games\Mc\Instances\Starlight Society, --assetsDir, D:\Games\Mc\Install\assets, --uuid, 82f7ff2fdabd4b699217fbbd8d63ccff, --username, Casmin7, --assetIndex, 1.19, --accessToken, ????????, --clientId, Y2IxMmNmNWYtOGZiNS00ZDYyLTg1NTgtM2E3MDIxMzRlNGZi, --xuid, 2535466807799235, --userType, msa, --versionType, release, --width, 1024, --height, 768]
[11:15:59] [main/WARN]: Reference map 'naturalist-forge-forge-refmap.json' for naturalist.mixins.json could not be read. If this is a development environment you can ignore this message
[11:15:59] [main/INFO]: Loaded configuration file for Rubidium: 29 options available, 1 override(s) found
[11:15:59] [main/WARN]: Reference map 'labels-common-refmap.json' for labels-common.mixins.json could not be read. If this is a development environment you can ignore this message
[11:15:59] [main/WARN]: Reference map 'labels-forge-refmap.json' for labels.mixins.json could not be read. If this is a development environment you can ignore this message
[11:15:59] [main/WARN]: Reference map 'dummmmmmy-forge-refmap.json' for dummmmmmy.mixins.json could not be read. If this is a development environment you can ignore this message
[11:15:59] [main/WARN]: Reference map 'explosiont.refmap.json' for explosiont.mixins.json could not be read. If this is a development environment you can ignore this message
[11:15:59] [main/WARN]: Reference map 'yungsextras.refmap.json' for yungsextras.mixins.json could not be read. If this is a development environment you can ignore this message
[11:15:59] [main/WARN]: Reference map 'yungsextras.refmap.json' for yungsextras_forge.mixins.json could not be read. If this is a development environment you can ignore this message
[11:15:59] [main/WARN]: Reference map 'immersive_paintings-common-refmap.json' for immersive_paintings.mixin.json could not be read. If this is a development environment you can ignore this message
[11:15:59] [main/WARN]: Option 'mixin.world.block_entity_ticking.world_border' requires 'mixin.util.world_border_listener=true' but found 'false'. Setting 'mixin.world.block_entity_ticking.world_border=false'.
[11:15:59] [main/INFO]: Loaded configuration file for Canary: 106 options available, 0 override(s) found
[11:16:00] [main/WARN]: Force-disabling mixin 'features.chunk_rendering.MixinChunkBuilder' as rule 'mixin.features.chunk_rendering' (added by user configuration) disables it and children
[11:16:00] [main/WARN]: Force-disabling mixin 'features.chunk_rendering.MixinClientChunkMap' as rule 'mixin.features.chunk_rendering' (added by user configuration) disables it and children
[11:16:00] [main/WARN]: Force-disabling mixin 'features.chunk_rendering.MixinClientPlayNetworkHandler' as rule 'mixin.features.chunk_rendering' (added by user configuration) disables it and children
[11:16:00] [main/WARN]: Force-disabling mixin 'features.chunk_rendering.MixinClientWorld' as rule 'mixin.features.chunk_rendering' (added by user configuration) disables it and children
[11:16:00] [main/WARN]: Force-disabling mixin 'features.chunk_rendering.MixinPackedIntegerArray' as rule 'mixin.features.chunk_rendering' (added by user configuration) disables it and children
[11:16:00] [main/WARN]: Force-disabling mixin 'features.chunk_rendering.MixinPalettedContainer' as rule 'mixin.features.chunk_rendering' (added by user configuration) disables it and children
[11:16:00] [main/WARN]: Force-disabling mixin 'features.chunk_rendering.MixinWorldRenderer' as rule 'mixin.features.chunk_rendering' (added by user configuration) disables it and children
[11:16:00] [main/WARN]: Error loading class: me/desht/pneumaticcraft/common/util/upgrade/ApplicableUpgradesDB (java.lang.ClassNotFoundException: me.desht.pneumaticcraft.common.util.upgrade.ApplicableUpgradesDB)
[11:16:00] [main/WARN]: @Mixin target me.desht.pneumaticcraft.common.util.upgrade.ApplicableUpgradesDB was not found ad_astra_giselle_addon.mixin.forge.common.json:pneumaticcraft.ApplicableUpgradesDBInject
[11:16:01] [main/WARN]: Inventory Profiles Next: Doing our own dependency resolving! Because Forge is being Forge....: https://github.com/MinecraftForge/MinecraftForge/issues/9088
[11:16:02] [main/INFO]: !!! SOME LOGGERS HAVE MOVED TO THE DEBUG FILE (Please Include them in your bug reports) !!!
[11:16:07] [pool-3-thread-1/INFO]: Building unoptimized datafixer
[11:16:08] [pool-3-thread-1/INFO]: TerraBlender not found, using injection method
[11:16:09] [Render thread/WARN]: Method overwrite conflict for m_85995_ in mixins.oculus.vertexformat.json:block_rendering.MixinBufferBuilder_SeparateAo, previously written by me.jellysquid.mods.sodium.mixin.features.buffer_builder.intrinsics.MixinBufferBuilder. Skipping method.
[11:16:09] [Render thread/WARN]: Assets URL 'union:/D:/Games/Mc/Install/libraries/net/minecraft/client/1.19.2-20220805.130853/client-1.19.2-20220805.130853-srg.jar%23429!/assets/.mcassetsroot' uses unexpected schema
[11:16:09] [Render thread/WARN]: Assets URL 'union:/D:/Games/Mc/Install/libraries/net/minecraft/client/1.19.2-20220805.130853/client-1.19.2-20220805.130853-srg.jar%23429!/data/.mcassetsroot' uses unexpected schema
[11:16:09] [Render thread/INFO]: Setting user: Casmin7
[11:16:09] [Render thread/INFO]: Loading config file from D:\Games\Mc\Instances\Starlight Society\config\simple-rpc\simple-rpc.toml
[11:16:09] [Render thread/INFO]: Registered simple-rpc.toml successfully!
[11:16:10] [Render thread/INFO]: Loading config file from D:\Games\Mc\Instances\Starlight Society\config\simple-rpc\server-entries.toml
[11:16:10] [Render thread/INFO]: Registered server-entries.toml successfully!
[11:16:10] [Render thread/INFO]: Backend library: LWJGL version 3.3.1 build 7
[11:16:10] [Render thread/INFO]: Debug functionality is disabled.
[11:16:12] [Render thread/INFO]: Profile: Custom (+19 options changed by user)
[11:16:12] [pool-4-thread-2/INFO]: Connected and Ready!
[11:16:13] [Render thread/INFO]: Using shaderpack: ComplementaryShaders_v4.7.1
[11:16:13] [modloading-worker-0/INFO]: [LambDynLights] Initializing Dynamic Lights Reforged...
[11:16:13] [modloading-worker-0/WARN]: Attempting to add a Lambda listener with computed generic type of Event. Are you sure this is what you meant? NOTE : there are complex lambda forms where the generic type information is erased and cannot be recovered at runtime.
[11:16:13] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:pufferfish_bucket is now minecraft:bucket.
[11:16:13] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:salmon_bucket is now minecraft:bucket.
[11:16:13] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:cod_bucket is now minecraft:bucket.
[11:16:13] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:tropical_fish_bucket is now minecraft:bucket.
[11:16:13] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:axolotl_bucket is now minecraft:bucket.
[11:16:13] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:powder_snow_bucket is now minecraft:bucket.
[11:16:13] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:tadpole_bucket is now minecraft:bucket.
[11:16:13] [modloading-worker-0/INFO]: Saving config to D:\Games\Mc\Instances\Starlight Society\config\toolstats.json.
[11:16:13] [modloading-worker-0/INFO]: Loading Collective version 6.49.
[11:16:14] [modloading-worker-0/INFO]: CHUNK_TRY_LIMIT: 100
[11:16:14] [modloading-worker-0/INFO]: CLOSE_LOADING_SCREEN_UNSAFELY: FALSE
[11:16:14] [modloading-worker-0/INFO]: Constructing client components for mod easyshulkerboxes
[11:16:14] [modloading-worker-0/INFO]: PRE_RENDER_RADIUS: 0
[11:16:14] [modloading-worker-0/INFO]: PRE_RENDER_AREA: 0
[11:16:14] [modloading-worker-0/INFO]: DEBUG: FALSE
[11:16:14] [modloading-worker-0/INFO]: PREGEN_CHUNK_RADIUS: 5
[11:16:14] [modloading-worker-0/INFO]: PREGEN_CHUNK_AREA: 121
[11:16:14] [modloading-worker-0/INFO]: Constructing common components for mod easyshulkerboxes
[11:16:14] [modloading-worker-0/INFO]: Constructing client components for mod visualworkbench
[11:16:14] [modloading-worker-0/INFO]: Constructing common components for mod visualworkbench
[11:16:14] [modloading-worker-0/INFO]: Constructing common components for mod easyshulkerboxes
[11:16:14] [modloading-worker-0/INFO]: Forge mod loading, version 43.2.6, for MC 1.19.2 with MCP 20220805.130853
[11:16:14] [modloading-worker-0/INFO]: MinecraftForge v43.2.6 Initialized
[11:16:14] [modloading-worker-0/INFO]: Loaded config file.
[11:16:14] [modloading-worker-0/INFO]: Saved config file.
[11:16:14] [modloading-worker-0/INFO]: Registering S2C receiver with id architectury:sync_ids
[11:16:14] [modloading-worker-0/INFO]: Registering C2S receiver with id architectury:sync_ids
[11:16:14] [modloading-worker-0/INFO]: Oculus detected.
[11:16:14] [modloading-worker-0/INFO]: Constructing common components for mod puzzleslib
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.world.module.SpiralSpiresModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.world.module.PermafrostModule
[11:16:14] [modloading-worker-0/INFO]: ExpandAbility here, who dis?
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.world.module.NoMoreLavaPocketsModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.world.module.NewStoneTypesModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.world.module.NetherObsidianSpikesModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.world.module.MonsterBoxModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.world.module.GlimmeringWealdModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.world.module.FairyRingsModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.world.module.CorundumModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.world.module.ChorusVegetationModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.world.module.BlossomTreesModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.world.module.BigStoneClustersModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.world.module.AzaleaWoodModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.world.module.AncientWoodModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.ZombieVillagersOnNormalModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.VillagersFollowEmeraldsModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.VexesDieWithTheirMastersModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.UtilityRecipesModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.SpongeOnWaterPlacementModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.SnowGolemPlayerHeadsModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.SlabsToBlocksModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.SimpleHarvestModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.SignEditingModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.ShulkerPackingModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.SaferCreaturesModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.ReplaceScaffoldingModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.RenewableSporeBlossomsModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.ReacharoundPlacingModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.PoisonPotatoUsageModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.PigLittersModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.PatTheDogsModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.NoDurabilityOnCosmeticsModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.MoreNoteBlockSoundsModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.MoreBannerLayersModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.LockRotationModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.HorsesSwimModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.HoeHarvestingModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.GrabChickensModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.GoldToolsHaveFortuneModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.GlassShardModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.EnhancedLaddersModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.EmotesModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.DyeableItemFramesModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.DragonScalesModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.DoubleDoorOpeningModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.CoralOnCactusModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.CompassesWorkEverywhereModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.CampfiresBoostElytraModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.BetterElytraRocketModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.AutomaticRecipeUnlockModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tweaks.module.ArmedArmorStandsModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tools.module.TrowelModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tools.module.TorchArrowModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tools.module.SlimeInABucketModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tools.module.SkullPikesModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tools.module.SeedPouchModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tools.module.PickarangModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tools.module.PathfinderMapsModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tools.module.ParrotEggsModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tools.module.EndermoshMusicDiscModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tools.module.ColorRunesModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tools.module.BundleRecipeModule
[11:16:14] [modloading-worker-0/INFO]: Found Quark module class vazkii.quark.content.tools.module.BottledCloudModule
